times	p		nhân với
timetable	n		kế hoạch làm việc, lịch trình
timid	a	'timid	rụt rè, nhút nhát
timing	n	'taimiɳ	sự chọn đúng lúc, sự tính toán thời gian
timothy	n	'timəθi	cỏ đuôi mèo
tin	n	tin	thiếc
tincture	n	'tiɳktʃə	sắc nhẹ, màu nhẹ
tinder	n	'tində	bùi nhùi, bông bùi nhùi
tine	n	tain	răng
tinfoil	n		giấy thiếc, lá thiếc
ting	n	tiɳ	tiếng leng keng
tinge	n	tindʤ	màu nhẹ
tingle	n	tindʤ	sự ngứa ran, sự ngứa như có kiến bò
tinker	n	'tiɳkə	thợ hàn nồi
tinkle	n	'tiɳkl	tiếng leng keng
tinkling	n	'tiɳkliɳ	tiếng leng keng
tinned	a	tind	tráng thiếc
tinny	a	'tini	giống như thiếc
tinsel	n	'tinsəl	kim tuyến
tint	n	tint	màu nhẹ, màu sắc
tiny	a	'taini	nhỏ xíu, tí hon
tip	n	tip	đầu, mút
tipped	a		bịt đầu
tippy	a		có nhiều búp
tipsy	a	'tipsi	ngà ngà say, chếnh choáng
tiptoe	n	'tiptou	đầu ngón chân
tire	n	'taiə	tyre
tired	a	'taiəd	mệt, mệt mỏi
tiredness	n	'taiədnis	sự mệt nhọc, sự mệt mỏi
tireless	a	'taiəlis	không mệt mỏi, không chán
tirelessly	d		không dễ mệt mỏi, đầy sinh lực
tiresome	a	'taiəsəm	mệt nhọc, làm mệt
tiring	n		sự mệt mỏi, sự mệt nhọc
tis	n		viết tắt của it is
tissue	n	'tisju:	vải mỏng
tit	n	tit	teat
titan	n	'taitən	người khổng lồ, người có sức mạnh phi th
titanic	a	tai'tænik	to lớn, khổng lồ
titanium	n	tai'teinjəm	Titan
title	n	'taitl	tên, nhan đề
titled	a	'taitld	có tước vị, có chức tước
titty	n	'titi	vú
tizzy	n		tình trạng kích động, tình trạng bối rối
tm	n		nhãn hiệu đăng ký
tn	n		tấn, tonne )
tnt	n		loại thuốc nổ mạnh
to	p	tu:, tu, tə	đến, tới
toad	n	toud	con cóc
toady	n	'toudi	người bợ đỡ, người xu nịnh
toast	n	toust	bánh mì nướng
toaster	n	toustə	người nướng bánh
toasting	n	'toustiɳ	sự nướng
tobacco	n	tə'bækou	thuốc lá
tobacconist	n	tə'bækənist	người bán thuốc lá
toby	n	'toubi	bình đựng bia hình con lật đật
tod	n	tɔd	, con cáo
today	n		hôm nay, ngày này
toddler	n	'tɔdlə	đứa bé đi chập chững
toddy	n	'tɔdi	tôđi
toe	n	tou	ngón chân
toenail	n		móng chân
toffee	n	'tɔfi/ (toffy) /'tɔfi/ (taffy) /'tæfi	kẹo bơ cứng
tofu	n		tàu hũ, đậu hũ
toga	n	'tougə	áo dài
together	d	tə'geðə	cùng, cùng với
togetherness	n		cảm giác về sự thống nhất, cảm giác về t
toil	n	tɔil	công việc khó nhọc, công việc vất vả
toilet	n	'tɔilit	sự trang điểm
toiletries	n		các vật dụng dùng khi tắm rửa
toiling	n	'tɔiliɳ	sự lao động, sự làm việc vất vả
toke	n	touk	thức ăn
token	n	'toukən	dấu hiệu, biểu hiện
told	v	tel	nói, nói với
tolerable	a	'tɔlərəbl	có thể tha thứ được
tolerance	n	'tɔlərəns	lòng khoan dung, sự tha thứ
tolerant	a	'tɔlərənt	khoan dung, hay tha thứ
tolerate	v	'tɔləreit	tha thứ, khoan thứ
toll	n	toul	thuế qua đường, thuế qua cầu
tollbooth	n	'tɔlbu:θ/ (tolbooth) /'tɔlbu:θ	nhà tù, nhà giam
tolly	n	'tɔli	, cây nến
tom	n	tɔm	của Thomas
tomahawk	n	'tɔməhɔ:k	cái rìu
tomato	n	tə'mɑ:tou	cây cà chua
tomb	n	tu:m	mồ, mộ, mả
tomboy	n	'tɔmbɔi	cô gái tinh nghịch
tombstone	n	'tu:mstoun	bia mộ, mộ chí
tome	n	toum	quyển, tập
tomfoolery	n	tɔm'fu:ləri	hành động dại dột, việc làm ngớ ngẩn
tommy	n	'tɔmi	người lính Anh Tommy Atkins)
tomorrow	n	tə'mɔrou/ (to-morrow) /tə'mɔrou	morrow)
ton	n	tʌn	tấn
tone	n	toun	tiếng, âm
toner	n		mực toner
tonga	n	'tɔɳgə	xe ngựa hai bánh
tongs	n	'tɔɳz	cái kẹp, cái cặp
tongue	n	tʌɳ	cái lưỡi
tonic	a	'tɔnik	âm; âm chủ
tonight	n	tə'nait/ (to-night) /tə'nait	night)
tonkin	n		miền bắc Việt Nam thời Pháp thuộc, Bắc K
tonne	n		tn tấn
tony	a	'touni	đẹp, sang
too	d	tu:	quá
took	n	teik	sự cầm, sự nắm
tool	n	tu:l	dụng cụ, đồ dùng
toolbox	n		hộp dụng cụ
toot	n	tu:t	tiếng kèn, tiếng còi
tooth	n	tu:θ	răng
toothache	n	'tu:θeik	đau răng
toothless	a	'tu:θlis	không có răng, sún
toothpaste	n		thuốc đánh răng, kem đánh răng
toothpick	n	'tu:θpik	tăm
tootsie	n		cưng, em cưng
top	n	tɔp	con cù, con quay
topaz	n	'toupæz	Topa
topic	n	'tɔpik	đề tài, chủ đề
topical	a	'tɔpikəl	đề tài
topless	a	'tɔplis	không có ngọn, bị cắt ngọn
topography	n	tə'pɔgrəfi	phép đo vẽ địa hình
topped	a		cụt, cụt ngọn
topper	n	'tɔpə	kéo tỉa ngọn cây
topping	n	'tɔpiɳ	sự tỉa ngọn cây
topple	v	'tɔpl	+ down, over) ngã
tops	n		cái gì nhất
topside	n		phần nổi trên mặt nước của chiếc tàu
topsoil	n		tầng đất mặt, lớp đất cay
tor	n	tɔ:	núi đá nhọn, mỏm núi
torch	n	'tɔ:tʃ	đuốc & )
torching	n		xem torch-fishing
tore	n	tɔ:	đường gờ tròn quanh chân cột torus)
tori	n	'tɔ:rəs	đường gờ tròn quanh chân cột tore)
torment	n	'tɔ:mənt	sự đau khổ, sự giày vò
tormentor	n	tɔ:mentə	người làm khổ, người hành hạ
torn	n	tiə	nước mắt, lệ
tornado	n	tɔ:'neidou	bão táp
torpedo	n	tɔ:'pi:dou	cá đuối điện
torque	n	tɔ:k	vòng cổ torc)
torrent	n	'tɔrənt	dòng nước chảy xiết, dòng nước lũ
torrential	a	tɔ'renʃəl	như thác, cuồn cuộn
torrid	a	'tɔrid	nóng như thiêu như đốt
torso	n	'tɔ:sou	thân trên
tort	n	tɔ:t	điều lầm lỗi, việc làm có hại
tortilla	n	tɔ:'ti:ljɑ:	bánh mì ngô
tortoise	n	'tɔ:təs	rùa chỉ rùa ở cạn)
torture	n	'tɔ:tʃə	sự tra tấn, sự tra khảo
torturer	n	'tɔ:tʃərə	người tra tấn, người tra khảo
torturous	a		có tính chất giày vò, gây đau khổ
tory	n	'tɔ:ri	đảng viên đảng Bảo thủ
tosa	n		loại chó lớn dùng để giữ nhà hay chiến đ
tosh	n	tɔʃ	điều vô nghĩa, điều phi lý
toss	n	tɔs	sự quẳng lên, sự ném lên
tossed	n		xem toss
tot	n	tɔt	một chút, một chút xíu
total	a	'toutl	tổng cộng, toàn bộ
totalitarian	a	,toutæli'teəriən	cực quyền, chuyên chế
totality	n	tou'tæliti	toàn bộ, tổng số
totally	d		hoàn toàn
tote	n	tout	của totalizator
totem	n	'toutəm	Tôtem, vật tổ
touch	n	tʌtʃ	sự sờ, sự mó
touched	a	tʌtʃt	bối rối, xúc động
touching	n	'tʌtʃiɳ	sự sờ mó
touchstone	n	'tʌtʃstoun	đá thử vàng
touchy	a	'tʌtʃi	hay giận dỗi, dễ động lòng
tough	a	tʌf	dai, bền
toughen	v	'tʌfn	làm dai, làm bền
toughness	n	'tʌfnis	tính dai, tính bền
toupee	n	'tu:pei	bím tóc giả, chùm tóc giả
tour	n	tuə	cuộc đi, cuộc đi du lịch
touring	n	'tuəriɳ	sự đi, sự đi du lịch
tourism	n	'tuərizm	sự du lịch
tourist	n	'tuərist	nhà du lịch, khách du lịch
tournament	n	'tuənəmənt	cuộc đấu
tourney	n	'tuəni	cuộc đấu thương trên ngựa tournament)
tourniquet	n	'tuənikei	cái quay cầm máu, garô
tout	n	taut	người chào khách, người chào hàng
tow	n	tou	xơ
toward	a	tə'wɔ:d	dễ bảo, dễ dạy
towards	a	tə'wɔ:d	dễ bảo, dễ dạy
towel	n	'tauəl	khăn lau, khăn tắm
tower	n	'tauə	tháp
towering	a	'tauəriɳ	cao, cao ngất
town	n	taun	thành phố, thị xã
townie	n		dân hàng phố
townsfolk	n	'taunzfouk	dân thành thị
township	n	'taunʃip	quận, huyện
townspeople	n	'taunz,pi:pl	người thành phố, dân thành thị
toxic	a	'tɔksik	độc
toxicity	n	tɔk'sisiti	tính độc
toxicology	n	,tɔksi'kɔlədʤi	khoa chất độc
toxin	n	'tɔksin	độc tố toxin
toy	n	tɔi	đồ chơi
toying	n	'tɔiiɳ	trò chơi, trò đùa bỡn
trace	n	treis	dây kéo
traceable	a	'treisəbl	có thể, có thể vạch
tracer	n	'treisə	cái vạch
trachea	n	trə'ki:ə	khí quản, ống khí
tracheotomy	n	,træki'ɔtəmi	thủ thuật mở khí quản
tracing	n	'treisiɳ	sự vạch, sự kẻ
track	n	træk	dấu, vết
tracked	a		có bánh xích
tracker	n	'trækə	người săn thú, người bắt thú
tracking	n		sự theo dõi
tract	n	trækt	vùng, miền
traction	n	'trækʃn	sự kéo
tractor	n	'træktə	máy kéo
trade	n	treid	nghề, nghề nghiệp
trademark	n		TM nhãn hiệu đăng ký
trader	n	'treidə	nhà buôn, thương gia
tradesman	n	'treidzmən	người buôn bán, chủ cửa hàng
trading	n		sự kinh doanh, việc mua bán
tradition	n	trə'diʃn	sự truyền miệng
traditional	a	trə'diʃənl/ (traditionary) /trə'diʃnəri	truyền thống, theo truyền thống
traffic	n	træfik	sự đi lại, sự giao thông
trafficker	n	'træfikə	người buôn xấu)
tragedy	n	'trædʤidi	bi kịch
tragic	a	'trædʤik/ (tragical) /'trædʤikəl	bi kịch
tragically	d		như bi kịch, theo kiểu bi kịch
trail	n	treil	vạch, vệt dài
trailer	n	'treilə	người lần theo dấu vết, người theo dò
train	n	trein	xe lửa
trained	a		lành nghề, có tay nghề
trainee	n	trei'ni:	võ sĩ trẻ đang tập dượt để lên đài, ngườ
trainer	n	treinə	người dạy
training	n	'treiniɳ	sự dạy dỗ, sự rèn luyện
trait	n	trei, (Mỹ) treit	nét, điểm
traitor	n	'treitə	kẻ phản bội
traitorous	a	'treitərəs	phản bội
trajectory	n	trædʤikəri	đường đạn, quỹ đạo
tram	n	træm	sợi tơ
tramp	n	træmp	tiếng đi nặng nề
trample	n	'træmpl	sự giậm, tiếng giậm
trampoline	n		tấm bạt lò xo căng trên khung
trance	n	'trɑ:ns	trạng thái hôn mê
tranny	n		Cách viết khác : trannie
tranquil	a	'træɳkwil	lặng lẽ, yên lặng
tranquillity	n	træɳ'kwiliti	sự lặng lẽ, sự yên lặng
trans	n		dịch
transaction	n	træn'zækʃn	sự thực hiện, sự giải quyết
transatlantic	a	'trænz'ælpain	bên kia Đại tây dương
transceiver	n	træn'si:və	của transmitter-receiver) máy thu phát
transcend	v	træn'send	vượt quá, hơn
transcendence	n	træn'sendənsi/ (transcendence) /træn'sendəns	tính siêu việt, tính hơn hẳn
transcendent	a	træn'sendənt	siêu việt, vượt lên hẳn
transcendental	a	,trænsən'dentl	tiên nghiệm
transcontinental	a	'trænz,kɔnti'nentl	xuyên lục địa, vượt đại châu
transcript	n	'trænskript	bảo sao, bản chép lại
transcription	n	træns'kripʃn	sự sao lại, sự chép lại
transfer	n	'trænsfə:	sự di chuyển, sự dời chỗ
transference	n	'trænsfərəns	sự di chuyển
transform	v	træns'fɔ:m	thay đổi, biến đổi
transformation	n	,trænsfə'meiʃn	sự thay đổi, sự biến đổi
transformative	a		biến đổi, thay đổi
transformer	n	træns'fɔ:mə	người làm biến đổi, vật làm biến đổi
transfusion	n	træns'fju:ʤn	sự rót sang, sự đổ sang
transgression	n	træns'greʃn	sự vượt quá
transient	a	'trænziənt	ngắn ngủi, nhất thời
transistor	n	træn'sistə	Tranzito, bóng bán dẫn
transit	n	trænsit	sự đi qua, sự vượt qua
transition	n	træn'siʤn	sự chuyển tiếp, sự quá độ
transitional	a	træn'siʤənl/ (transitionary) /træn'siʤnəri	chuyển tiếp, quá độ
translate	v	træns'leit	dịch, phiên dịch
translating	n		tịnh tiến, dịch biến đổi
translation	n	træns'leiʃn	sự dịch, bản dịch
translator	n	træns'leitə	người dịch
translucent	a	trænz'lu:snt	trong mờ
transmission	n	trænz'miʃn	sự chuyển giao, sự truyền
transmit	v	trænz'mit	chuyển giao, truyền
transmitter	n	trænz'mitə	người truyền, vật truyền
transmitting	n		truyền
transmutation	n	,trænzmju:'teiʃn	sự biến đổi, sự biến hoá
transparency	n	træns'peərənsi	transparence
transparent	a	træns'peərənt	trong suốt
transplant	v	træns'plɑ:nt	ra ngôi, cấy
transplantation	n	træns'plɑ:n'teiʃn	sự ra ngôi, sự cấy
transponder	n		hệ thống nhận và phát tín hiệu lại, hệ t
transport	n	trænspɔ:t	sự chuyên chở, sự vận tải
transportation	n	,trænspɔ:'teiʃn	sự chuyên chở, sự vận tải
transported	a		xúc động mạnh mẽ
transporter	n	træns'pɔ:tə	người chuyên chở
transporting	a	træns'pɔ:tiɳ	gây cảm xúc mạnh mẽ, làm say mê
transpose	v	træns'pouz	đổi chỗ, đặt đảo
transsexual	a		cải giống, chuyển phái
transverse	a	'trænzvə:s	transversal
transvestite	n		người đàn ông mặc quần áo phụ nữ và ngượ
trap	n	træp	đồ đạc quần áo, đồ dùng riêng
trapeze	n	trə'pi:z	đu, xà treo
trapper	n	'træpə	người đánh bẫy
trapping	n		sự bẫy
trappings	n	'træpiɳz	bộ đồ ngựa
trash	n	træʃ	bã; bã mía cane-trash)
trashcan	n		thùng rác
trashy	a	'træʃi	vô giá trị, tồi
trauma	n	'trɔ:mə	chấn thương
traumatic	a	trɔ:'mætik	chấn thương
travel	n	'træveil	sự đi du lịch, cuộc du hành
traveled	a		đã đi nhiều, đã từng đi đây đi đó
traveler	n		người đi, người đi du lịch
traveling	n		sự du lịch, cuộc du lịch
travelled	a	'trævld	đã đi nhiều, đã từng đi đây đi đó
traveller	n	'trævlə	người đi du lịch, người du hành
travelling	n	'trævliɳ	sự du lịch, cuộc du lịch
traverse	n	'trævə:s	sự đi ngang qua
travesty	n	'trævisti	sự bắt chước đùa, sự nhại chơi
trawl	n	trɔ:l	lưới rà trawl-net)
trawler	n	'trɔ:lə	tàu đánh cá bằng lưới rà
tray	n	trei	khay, mâm
treacherous	a	'tretʃərəs	phản bội, phụ bạc
treachery	n	'treʃəri	sự phản bội, sự phụ bạc
treacle	n	'tri:kl	nước mật đường molasses)
tread	n	tred	bước đi, cách đi
treadmill	n		cối xay guồng
treason	n	'tri:zn	sự làm phản, sự mưu phản
treasonous	a	'tri:znəbl/ (treasonous) /'tri:znəs	phản nghịch, mưu phản
treasure	n	'treʤə	bạc vàng, châu báu
treasurer	n	'treʤərə	người thủ quỹ
treasury	n	'treʤəri	kho bạc, ngân khố
treat	n	tri:t	sự đãi, sự thết đãi
treatable	a		có thể thương lượng, có thể điều đình
treatise	n	'tri:tiz	luận án, luận thuyết
treatment	n	'tri:tmənt	sự đối xử, sự đối đãi
treaty	n	'tri:ti	hiệp ước
treble	a	'trebl	gấp ba
tree	n	tri:	cây
trek	n	trek	đoạn đường
trellis	n	'trelis	lưới mắt cáo, rèm mắt cáo
tremble	n	'trembl	sự run
tremendous	a	tri'mendəs	ghê gớm, kinh khủng
tremendously	d		ghê gớm, kinh khủng
tremor	n	'tremə	sự run
trench	n	trentʃ	rãnh, mương
trend	n	trend	phương hướng
trending	a		theo hướng
trendy	a		hợp thời trang, rất mốt
trepidation	n	,trepi'deiʃn	sự rung
trespass	n	'trespəs	sự xâm phạm, sự xâm lấn
trespasser	n	'trespəsə	kẻ xâm phạm, kẻ xâm lấn
trey	n	trei	con ba
tri	n		hình thái ghép
triad	n	'traiəd	bộ ba
triage	n		việc chọn để chữa theo thứ tự nguy cấp
trial	n	'traiəl	sự thử
triangle	n	'traiæɳgl	hình tam giác
triangular	a	trai'æɳgjulə	tam giác
triangulate	a	trai'æɳhjulit	điểm hình tam giác
triangulation	n	trai,æɳgju'leiʃn	phép đạc tam giác
triathlon	n		cuộc thi thể thao ba môn phối hợp
tribal	a	'traibəl	bộ lạc
tribe	n	traib	bộ lạc
tribunal	n		toà án
tribune	n	'tribju:n	quan bảo dân
tribute	n	'tribju:t	vật cống, đồ cống
triceratops	n		khủng long ba sừng
trick	n	trik	mưu mẹo, thủ đoạn đánh lừa
trickery	n	'trikəri	ngón bịp, thủ đoạn gian trá
tricking	n		sự trang điểm, sự tô điểm
trickle	n	'trikl	tia nhỏ, dòng nhỏ
trickster	n	'trikstə	kẻ bịp bợm, kẻ lừa gạt
tricky	a	'triki	xảo quyệt, lắm thủ đoạn
tricycle	n	'traisikl/ (trike) /traik	xe đạp ba bánh
trident	n	'traidənt	đinh ba
tried	a	traid	đã được thử thách, đã qua thử thách
trier	n	'traiə	người thử, người làm thử
trifle	n	'traifl	vật nhỏ mọn, chuyện vặt
trifling	a	'traifliɳ	vặt, thường
trig	a	trig	chỉnh tề, bảnh bao
trigger	n	'trigə	cò súng
trigonometry	n	,trigə'nɔmitri	lượng giác học
trilby	n	'trilbi	mũ nỉ mềm trilby hat)
trill	n	tril	láy rền
trilling	n	'triliɳ	trẻ sinh ra
trillion	n	'triljən	một tỷ tỷ, một ngàn tỷ
trilogy	n	'trilədʤi	bộ ba bản bi kịch
trim	n	trim	sự ngăn nắp, sự gọn gàng
trimester	n	'trimitə	quý ba tháng
trimmer	n	'trimə	người sắp xếp, người thu dọn
trimming	n	'trimiɳ	sự sắp xếp gọn gàng trật tự
trine	a	train	gấp ba, bằng ba lần
trinity	n	'triniti	nhóm ba
trinket	n	'triɳkit	đồ nữ trang rẻ tiền
trio	n	'tri:ou	bộ ba
trip	n	trip	cuộc đi chơi, cuộc dạo chơi
tripe	n	traip	dạ dày bò
triple	a	'tripl	có ba cái, gồm ba phần
triplicate	n	'triplikit	bản sao ba
tripod	n	'traipɔd	giá ba chân, kiền ba chân
tripoli	n	'tripəli	Tripoli
tripping	a	'tripiɳ	nhẹ nhàng, nhanh nhẹn
trite	a	trait	cũ rích, cũ kỹ
triton	n	'traitn	thần nửa người nửa cá
triumph	n	'traiəmf	chiến thắng lớn, thắng lợi lớn
triumphal	a	trai'ʌmfəl	khải hoàn, chiến thắng
triumphant	a	trai'ʌmfənt	chiến thắng, thắng lợi
trivia	n	'triviəm	tam khoa
trivial	a	'triviəl	thường, bình thường
trod	n	tred	bước đi, cách đi
trojan	a	'troudʤən	thành Tơ-roa
troll	n	troul	quỷ khổng lồ, quỷ lùn
trolley	n	'trɔli/ (trolly) /'trɔli	xe hai bánh đẩy tay
trollop	n	'trɔləp	người đàn bà lôi thôi lếch thếch, người
trombone	n	trɔm'boun	Trombon
tron	n		chợ
troop	n	tru:p	đoàn, lũ
trooper	n	'tru:pə	kỵ binh, lính đơn vị thiết giáp
trophy	n	'troufi	vật kỷ niệm chiến công, chiến tích & )
tropic	n	'trɔpik	chí tuyến
tropical	a	'trɔpikəl	nhiệt đới
trot	n	trɔt	nước kiệu
troth	n	'trɔtə	lòng thành thật
trotter	n	'trɔtə	ngựa chạy nước kiệu
trotting	n		sự phi ngựa nước kiệu và kéo xe hai bánh
troubadour	n	'tru:bəduə	Trubađua, người hát rong
trouble	n	'trʌbl	điều lo lắng, điều phiền muộn
troubled	a	'trʌbld	đục, không trong
troublemaker	n	'trʌbl,meikə	kẻ gây rối loạn kẻ phá rối
troublesome	a	'trʌblsəm	quấy rầy, khó chịu
trough	n	trɔf	máng ăn
troupe	n	tru:p	đoàn, gánh
trouper	n		thành viên của một gánh hát
trouser	a		của quần, cho quần
trousers	n	'trauzəz	quần pair of trousers)
trousseau	n	'tru:sou	quần áo tư trang
trout	n	traut	cá hồi
trove	a		tìm ra
trowel	n	'trauəl	cái bay
troy	n	trɔi	troy weight hệ thống trọng lượng tơrôi
truant	n	'tru:ənt	học sinh trốn học
truce	n	tru:s	sự ngừng bắn
truck	n	trʌk	sự trao đổi, sự đổi chác
trucker	n	'trʌkmən/ (trucker) /'trʌklə	người trồng rau
trucking	n		việc chở hàng bằng xe tải
truckload	n		trọng lượng vận tải của xe tải
true	a	tru:	thật, thực
truffle	n	'trʌfl	nấm cục, nấm truyp
truly	d	'tru:li	thật, sự thật
trump	n	trʌmp	, kèn trompet
trumpet	n	'trʌmpit	kèn trompet
trumpeter	n	'trʌmpitə	người thổi trompet
truncheon	n	'trʌntʃn	dùi cui
trunk	n	trʌɳk	thân
truss	n	trʌs	bó
trust	n	trʌst	sự tín nhiệm, lòng tin
trustee	n	trʌs'ti:	người được uỷ thác trông nom
trusting	a		tỏ ra tin cậy, tin người
trustworthy	a	'trʌst,wə:ði	đáng tin cậy
trusty	a	'trʌsti	đáng tin cậy
truth	n	tru:θ	sự thật, lẽ phải
truthful	a	'tru:θful	thực, đúng sự thực
truthfully	d		thực, đúng sự thực
try	n	trai	sự thử, sự làm thử
trying	a	'traiiɳ	nguy ngập, gay go
tryst	v	traist	hẹn hò, hẹn gặp
tsar	n	zɑ:/ (tzar) /zɑ:	vua Nga, Nga hoàng
tsunami	n		số nhiều tsunamis
tt	n		chống uống rượu
tub	n	tʌb	chậu, bồn
tuba	n	'tju:bə	kèn tuba
tubby	a	'tʌbi	to béo, béo phệ
tube	n	tju:b	ống
tuberculosis	n	tju:,bə:kju'lousis	bệnh lao
tubing	n	'tju:biɳ	ống, hệ thống ống
tubular	a	'tju:bjulə	hình ống
tuck	n	tʌk	nếp gấp lên
tucker	n	'tʌkə	khăn choàng
tudor	a		thuộc dòng Tudo đã làm vua nước Anh từ 1
tuesday	n	'tju:zdi	ngày thứ ba
tuff	n		đá tạo thành từ tro núi lửa
tuft	n	tʌft	tufa
tug	n	tʌg	sự kéo mạnh, sự giật mạnh
tugboat	n	'tʌgbout	tàu lai, tàu kéo
tuition	n	tju:'iʃn	sự dạy học, sự giảng dạy
tulip	n	'tju:lip	cây uất kim hương
tulle	n	tju:l	vải tuyn
tum	n		dạ dày của tummy
tumble	n	'tʌmbl	cái ngã bất thình lình, sự sụp đổ
tumbler	n	'tʌmblə	cốc
tumbleweed	n		cây cỏ lăn
tumbling	n	'tʌmbliɳ	sự rơi xuống, sự ngã
tummy	n	'tʌmi	dạ dày
tumor	n	'tju:mə/ (tumour) /'tju:mə	khối u, u
tumour	n	'tju:mə/ (tumour) /'tju:mə	khối u, u
tums	n		Cách ngôn, lời vàng ngọc
tumult	n	'tju:mʌlt	sự ồn ào, sự om sòm
tumultuous	a	tju:'mʌltjuəs	ồn ào, huyên náo
tun	n	tʌn	thùng ton nô
tuna	n	'tjunə	, cá ngừ Ca-li-fo-ni tuna fish)
tundra	n	'tʌndrə	Tunđra, lãnh nguyên
tune	n	tju:n	điệu, giai điệu
tuner	n	'tju:nə	người lên dây
tung	n		xem tung-tree
tungsten	n	'tʌɳstən	Vonfam
tunic	n	'tju:nik	áo chẽn
tuning	n	'tju:niɳ	sự lên dây
tunisian	a	tju:'niziən	Tuy-ni-di
tunnel	n	'tʌnl	đường hầm
tuppence	n	t'tʌpəns	twopence
turban	n	'tə:bən	khăn xếp
turbine	n	'tə:bin	Tuabin
turbo	n		có tính nhanh, có tính tốc độ
turbot	n	'tə:bət	cá bơn
turbulence	n		sự hỗn loạn, sự bất an
turbulent	a	'tə:bjulənt	hỗn loạn, náo động
turd	n	tə:d	thúi + cứt
turf	n	tə:f	lớp đất mặt
turk	n	tə:k	người Thổ nhĩ kỳ
turkey	n	'tə:ki	gà tây
turkish	a	'tə:kiʃ	Thổ nhĩ kỳ
turmeric	n	'tə:mərik	cây nghệ
turmoil	n	'tə:mɔil	sự náo động, sự rối loạn
turn	n	tə:n	sự quay, vòng quay
turncoat	n	'tə:nkout	kẻ phản bội, kẻ phản đảng
turned	a		được tiện
turner	n	'tə:nə	thợ tiện
turning	n	'tə:niɳ	sự quay, sự xoay
turnip	n	'tə:nip	cây cải
turnoff	n		con đường rẽ ra từ con đường chính
turnover	n	'tə:n,ouvə	sự đổ lật
turnpike	n	'tə:npaik	cái chắn đường để thu thuế, cổng thu thu
turnstile	n	'tə:nstail	cửa xoay
turntable	n		mặt quay hình tròn, phẳng trên đó đặt đự
turpentine	n	'tə:pəntain	nhựa thông
turquoise	n	'tə:kwɑ:z	ngọc lam
turret	n	'tʌrit	tháp nhỏ
turtle	n	'tə:tl	turtle-dove
tuscan	n		người xứ Toscan
tush	n	tʌʃ	răng ranh
tusk	n	tʌsk	ngà, răng ranh
tussle	n	'tʌsl	cuộc ẩu đả, cuộc đánh nhau
tut	n	tʌt/ (tut-tut) /tʌt'tʌt	tut)
tutelage	n	'tju:təridʤ	sự giám hộ
tutor	n	'tju:tə	người giám hộ
tutorial	a	tju:'tɔ:riəl	sự giám hộ
tutti	a		tất cả
tutu	n	tʌt'tʌt	váy xoè
tux	n		áo ximôckinh
tuxedo	n		tux áo ximôckinh
tv	n		máy vô tuyến truyền hình
twa	n		Cách viết khác : twae
twain	n	twein	đôi, cặp
twang	n	twæɳ	tưng
twas	n		viết tắt của it was
twat	n		cơ quan sinh dục của nữ giới
tweak	n	twi:k	cái véo, cái vặn
tweaker	n	'twi:kə	súng cao su
tweed	n	twi:d	vải tuýt
tweedle	n	'twi:dl	tiếng cò ke
tween	p		viết tắt của between
tweet	n	twi:t	tiếng kêu chiêm chiếp, tiếng hót líu lo
tweezers	n	'twi:zəz	cái cặp, cái nhíp pair of tweezers)
twelfth	a	twelfθ	thứ mười hai
twelve	a	twelv	mười hai
twenties	n		số nhiều twenties
twentieth	a	'twentiiθ	thứ hai mươi
twenty	a	'twenti	hai mươi
twerp	n	twə:p/ (twerp) /twə:p	đồ ti tiện, kẻ đáng khinh
twice	d	twais	hai lần
twiddle	n	'twidl	sự xoay nhẹ, sự vặn nhẹ
twig	n	twig	cành con
twiggy	a	'twigi	như một cành con, gầy gò mảnh khảnh
twilight	n	'twailait	lúc tranh tối tranh sáng, lúc hoàng hôn
twin	a	twin	sinh đôi
twine	n	twain	sợi xe, dây bện
twinge	n	twindʤ	sự đau nhói, sự nhức nhối
twinkle	n	'twiɳkl	sự lấp lánh, ánh sáng lấp lánh
twinkling	n	'twiɳkliɳ	sự lấp lánh
twirl	n	twə:l	sự quay nhanh, sự xoay nhanh
twist	n	twist	sự xoắn, sự vặn
twister	n	'twistə	người xe dây, người bện thừng
twisting	n		sự bện, sự xoắn
twisty	a	'twisti	quanh co khúc khuỷu
twit	v	twit	trách, chê trách
twitch	n	twitʃ	cỏ băng
twitchy	a		bối rối, sợ hãi
twitter	n	'twitə	tiếng hót líu lo
twixt	p		viết tắt của betwixt
two	a	tu:	hai, đôi
twosome	a	'tu:səm	cho hai người
tycoon	n	tai'ku:n	trùm tư bản, vua tư bản
tyke	n	taik/ (tike) /taik	con chó cà tàng
type	n	taip	kiểu mẫu
typewriter	n	'taip,raitə	máy chữ
typhoid	a	'taifɔid	bệnh thương hàn
typhoon	n	tai'fu:n	bão
typhus	n	'taifəs	bệnh sốt phát ban
typical	a	'tipikl	tiêu biểu, điển hình typic)
typically	d		điển hình, tiêu biểu
typing	n	'taipiɳ	sự đánh máy
typist	n	'taipist	người đánh máy
typo	n	'taipou	của typographer
tyrannical	a	ti'rænik/ (tyrannical) /ti'rænikəl/ (tyrannous) /'tirənəs	bạo ngược, chuyên chế
tyrannosaurus	n		cũng tyrannosaur
tyranny	n	'tirəni	sự bạo ngược, sự chuyên chế
tyrant	n	'taiərənt	bạo chúa, kẻo bạo ngược
tyre	n	'taiə	bản cạp vành, lốp xe
u	n	ju:	U, u
